timestamp,UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Failure Type,shift,production_load,power_quality_index,maintenance_window,operator_experience
2025-06-08 19:00:00,3812,M18671,M,302.1,310.7,1608,30.3,81,0,No Failure,Evening,0.7831715977736111,0.8940646349129376,0,3
2025-06-08 20:00:00,3813,L50992,L,302.0,310.6,1392,50.0,84,0,No Failure,Evening,0.6906086504144423,1.9907858004524743,0,2
2025-06-08 21:00:00,3814,L50993,L,302.0,310.6,1467,44.9,86,0,No Failure,Evening,0.8455881225300931,1.143008807258655,0,4
2025-06-08 22:00:00,3815,M18674,M,302.1,310.6,1326,59.1,88,1,Heat Dissipation Failure,Evening,0.7011432473000445,1.4355215328568676,0,4
2025-06-08 23:00:00,3816,L50995,L,302.2,310.7,1769,24.9,91,0,No Failure,Evening,0.831052701737769,-0.8213322676347722,0,1
2025-06-09 00:00:00,3817,L50996,L,302.1,310.6,1459,47.6,93,0,No Failure,Night,0.7436834987930762,1.221053738215363,0,1
2025-06-09 01:00:00,3818,M18677,M,302.1,310.6,1421,52.0,95,0,No Failure,Night,0.9294208906447277,0.11502489874273403,0,4
2025-06-09 02:00:00,3819,L50998,L,302.1,310.7,1491,42.8,98,0,No Failure,Night,0.9282784643067117,0.0036016942223122683,0,5
2025-06-09 03:00:00,3820,L50999,L,302.2,310.7,1567,36.4,100,0,No Failure,Night,0.7909401592489606,2.5941031844659785,0,3
2025-06-09 04:00:00,3821,L51000,L,302.3,310.8,1421,41.4,102,0,No Failure,Night,0.7403276437340063,0.6362297519376511,0,5
2025-06-09 05:00:00,3822,L51001,L,302.3,310.9,1596,33.5,104,0,No Failure,Night,0.7450239186236378,-0.15330183097549666,0,3
2025-06-09 06:00:00,3823,M18682,M,302.4,311.0,1464,44.2,106,0,No Failure,Night,0.9222858102672872,0.49086837189112525,0,4
2025-06-09 07:00:00,3824,M18683,M,302.3,310.9,1581,36.1,109,0,No Failure,Night,0.7312717931190448,-0.4504502289219138,0,1
2025-06-09 08:00:00,3825,L51004,L,302.3,310.9,1620,30.3,112,0,No Failure,Morning,0.6836237494827384,2.28388446819627,0,1
2025-06-09 09:00:00,3826,H33239,H,302.2,310.7,1413,48.9,114,0,No Failure,Morning,0.6338753367501228,0.15431925583348494,0,5
2025-06-09 10:00:00,3827,H33240,H,302.3,310.8,1438,43.8,119,0,No Failure,Morning,0.7866772483537634,1.3792999339436691,0,1
2025-06-09 11:00:00,3828,M18687,M,302.4,310.9,1469,41.6,124,0,No Failure,Morning,0.7928528395679367,2.2061067142103252,1,4
2025-06-09 12:00:00,3829,M18688,M,302.3,310.8,1762,27.8,127,0,No Failure,Morning,0.9363634841611629,0.34984731878527064,1,5
2025-06-09 13:00:00,3830,H33243,H,302.3,310.9,1366,48.4,130,1,Heat Dissipation Failure,Morning,0.6884954785784256,1.382022432272786,1,3
2025-06-09 14:00:00,3831,L51010,L,302.3,310.9,1891,22.7,135,0,No Failure,Morning,0.7523965094673599,-0.18008605490442997,1,1
2025-06-09 15:00:00,3832,M18691,M,302.3,310.9,1742,29.7,137,0,No Failure,Morning,0.9233622955574764,3.295769569113684,1,2
2025-06-09 16:00:00,3833,M18692,M,302.2,310.9,1465,43.5,140,0,No Failure,Evening,0.9294494442995894,1.7863801346166222,1,1
2025-06-09 17:00:00,3834,M18693,M,302.3,311.0,1541,36.6,143,0,No Failure,Evening,0.7538444303915073,0.6573935612391939,1,3
2025-06-09 18:00:00,3835,M18694,M,302.3,311.1,1295,57.1,146,0,No Failure,Evening,0.7836496093146723,0.07716626911103619,1,5
2025-06-09 19:00:00,3836,M18695,M,302.3,311.1,1435,43.1,149,0,No Failure,Evening,0.7213143563397132,0.7360034471603736,1,3
2025-06-09 20:00:00,3837,L51016,L,302.4,311.2,1466,43.9,152,0,No Failure,Evening,0.9730219513677248,0.5100162776484808,1,2
2025-06-09 21:00:00,3838,L51017,L,302.4,311.2,1450,47.9,154,0,No Failure,Evening,0.6474575062966321,2.802944553999507,1,4
2025-06-09 22:00:00,3839,L51018,L,302.4,311.1,1880,24.5,156,0,No Failure,Evening,0.973499769200588,-0.37553472221490225,1,1
2025-06-09 23:00:00,3840,M18699,M,302.3,311.0,1578,33.5,158,0,No Failure,Evening,0.8735465807341373,0.9848014232902034,1,5
2025-06-10 00:00:00,3841,L51020,L,302.4,311.0,1610,33.1,161,0,No Failure,Night,0.8126288610746925,0.83166193336629,1,4
2025-06-10 01:00:00,3842,L51021,L,302.4,311.1,1565,42.8,163,0,No Failure,Night,0.6130636243137983,0.7325896996551305,1,3
2025-06-10 02:00:00,3843,L51022,L,302.5,311.2,1545,40.1,165,0,No Failure,Night,0.7902384767288033,0.7413833450616576,1,5
2025-06-10 03:00:00,3844,L51023,L,302.5,311.2,1227,60.1,167,0,No Failure,Night,0.7630992420010929,0.7339291898795165,1,4
2025-06-10 04:00:00,3845,L51024,L,302.4,311.1,1484,45.9,169,0,No Failure,Night,0.664487524790049,1.7230660663320996,1,5
2025-06-10 05:00:00,3846,L51025,L,302.3,311.0,1591,32.7,171,0,No Failure,Night,0.8625638414002628,1.458984446492435,1,2
2025-06-10 06:00:00,3847,L51026,L,302.3,310.9,1403,47.2,173,0,No Failure,Night,0.9884603629473143,1.2689116113727865,1,2
2025-06-10 07:00:00,3848,M18707,M,302.3,311.0,1450,45.7,175,0,No Failure,Night,0.82487552442581,-2.183989362145269,1,1
2025-06-10 08:00:00,3849,L51028,L,302.3,310.9,1720,28.1,178,0,No Failure,Morning,0.8859013105775784,1.1497948741631638,1,1
2025-06-10 09:00:00,3850,L51029,L,302.3,311.0,1561,37.2,180,0,No Failure,Morning,0.6273801810264067,-0.8056393601700825,1,2
2025-06-10 10:00:00,3851,M18710,M,302.3,311.0,1421,41.3,182,0,No Failure,Morning,0.7670667983267979,1.4963201631358254,1,5
2025-06-10 11:00:00,3852,H33265,H,302.2,310.9,1415,48.4,185,0,No Failure,Morning,0.6465433940657983,2.3244973675705145,1,2
2025-06-10 12:00:00,3853,L51032,L,302.3,310.9,2034,19.7,190,0,No Failure,Morning,0.8451183342146041,-0.07623911258855087,1,1
2025-06-10 13:00:00,3854,L51033,L,302.4,311.0,1486,40.4,192,0,No Failure,Morning,0.9753928632856619,0.5882192776572932,1,2
2025-06-10 14:00:00,3855,L51034,L,302.4,311.0,1338,67.6,194,1,Power Failure,Morning,0.8647110929886554,0.250644294947003,1,2
2025-06-10 15:00:00,3856,H33269,H,302.4,311.1,1578,32.3,196,0,No Failure,Morning,0.6307212193257686,2.085431775756801,1,5
2025-06-10 16:00:00,3857,M18716,M,302.4,311.2,1330,58.6,201,0,No Failure,Evening,0.7418664819940332,0.945027885272073,1,4
2025-06-10 17:00:00,3858,H33271,H,302.4,311.2,1506,40.8,204,0,No Failure,Evening,0.8202653517763406,2.578329380566333,1,1
2025-06-10 18:00:00,3859,L51038,L,302.5,311.4,1559,37.6,209,0,No Failure,Evening,0.7612831024533009,1.2637542029473876,1,5
2025-06-10 19:00:00,3860,L51039,L,302.6,311.5,1599,37.0,211,0,No Failure,Evening,0.933457604190069,1.0924501806358193,1,2
2025-06-10 20:00:00,3861,L51040,L,302.6,311.5,1427,38.9,213,0,No Failure,Evening,0.9258684018839957,0.9182067826028363,1,2
2025-06-10 21:00:00,3862,M18721,M,302.5,311.5,1481,41.1,215,0,No Failure,Evening,0.8447324080412886,1.6679920992573367,1,4
2025-06-10 22:00:00,3863,H33276,H,302.5,311.5,1496,43.8,218,0,No Failure,Evening,0.7493831780530821,-0.8876861982453433,1,1
2025-06-10 23:00:00,3864,L51043,L,302.5,311.4,1674,27.0,223,0,No Failure,Evening,0.7021345495052976,0.9353439555205099,1,1
2025-06-11 00:00:00,3865,M18724,M,302.5,311.4,1629,31.7,225,0,No Failure,Night,0.6423497272852517,0.7799535562720351,1,3
2025-06-11 01:00:00,3866,H33279,H,302.6,311.5,1629,34.4,228,1,Tool Wear Failure,Night,0.7419590733946216,1.575418827157766,1,1
2025-06-11 02:00:00,3867,L51046,L,302.6,311.6,1311,53.2,0,0,No Failure,Night,0.7652690068830879,0.6622983941259631,0,4
2025-06-11 03:00:00,3868,M18727,M,302.7,311.6,2709,9.7,2,1,Power Failure,Night,0.8703291700416294,-0.1887344341626701,0,3
2025-06-11 04:00:00,3869,M18728,M,302.7,311.7,1759,29.9,5,0,No Failure,Night,0.8632639297190294,0.8573506749196991,0,3
2025-06-11 05:00:00,3870,L51049,L,302.7,311.7,1480,45.2,8,0,No Failure,Night,0.6280432558565028,-0.2328405288683434,0,2
2025-06-11 06:00:00,3871,L51050,L,302.7,311.8,1461,46.1,10,0,No Failure,Night,0.7581037261724631,-1.0752622125874853,0,2
2025-06-11 07:00:00,3872,M18731,M,302.7,311.8,1728,30.0,12,0,No Failure,Night,0.6727115468869448,1.577122481485493,0,1
2025-06-11 08:00:00,3873,L51052,L,302.7,311.9,1389,46.5,15,0,No Failure,Morning,0.6627250821267222,1.4290615726946707,0,3
2025-06-11 09:00:00,3874,L51053,L,302.6,311.8,1638,35.1,17,0,No Failure,Morning,0.9309208598948984,1.3170909439935745,0,2
2025-06-11 10:00:00,3875,L51054,L,302.6,311.7,1254,54.1,19,0,No Failure,Morning,0.616766086686503,2.152928421945811,0,4
2025-06-11 11:00:00,3876,L51055,L,302.6,311.8,1427,50.1,21,0,No Failure,Morning,0.7676731503608485,0.1849681096960748,0,2
2025-06-11 12:00:00,3877,L51056,L,302.6,311.8,1627,31.8,23,0,No Failure,Morning,0.6672814623066072,-0.5811141427712551,0,2
2025-06-11 13:00:00,3878,H33291,H,302.6,311.7,1471,48.3,25,0,No Failure,Morning,0.9517320862713896,0.7799702231919554,0,3
2025-06-11 14:00:00,3879,L51058,L,302.6,311.7,1773,27.1,30,0,No Failure,Morning,0.8228162053100141,0.5024997002940895,0,3
2025-06-11 15:00:00,3880,M18739,M,302.6,311.7,1430,51.7,32,0,No Failure,Morning,0.6925522545507392,0.00770428322993133,0,5
2025-06-11 16:00:00,3881,L51060,L,302.5,311.6,1595,29.5,35,0,No Failure,Evening,0.8009709148665506,0.770150846512204,0,4
2025-06-11 17:00:00,3882,L51061,L,302.5,311.5,1521,44.1,37,0,No Failure,Evening,0.8925945438812464,0.23839485379541525,0,3
2025-06-11 18:00:00,3883,L51062,L,302.5,311.6,1419,43.7,39,0,No Failure,Evening,0.9832472035677735,-0.9860052833568312,0,1
2025-06-11 19:00:00,3884,M18743,M,302.4,311.4,1534,40.1,41,0,No Failure,Evening,0.6881784016981676,0.40882330920623966,0,4
2025-06-11 20:00:00,3885,H33298,H,302.5,311.5,1626,36.0,44,0,No Failure,Evening,0.9544727088517381,-0.2863751667038573,0,4
2025-06-11 21:00:00,3886,L51065,L,302.5,311.5,1677,29.2,49,0,No Failure,Evening,0.9737216456669961,1.0816480716109227,0,3
2025-06-11 22:00:00,3887,L51066,L,302.4,311.3,1392,50.5,51,0,No Failure,Evening,0.9665682178128265,0.19396524175934504,0,4
2025-06-11 23:00:00,3888,L51067,L,302.4,311.2,1448,50.5,53,0,No Failure,Evening,0.854165742744764,1.9616314741410514,0,3
2025-06-12 00:00:00,3889,L51068,L,302.3,311.2,1903,22.9,55,0,No Failure,Night,0.851928261773883,2.4538660672678656,0,2
2025-06-12 01:00:00,3890,L51069,L,302.4,311.2,1404,52.0,57,0,No Failure,Night,0.7612842532735291,1.5293813730119061,0,5
2025-06-12 02:00:00,3891,L51070,L,302.3,311.2,1386,53.5,59,0,No Failure,Night,0.9009591529215152,-0.70102618198332,0,2
2025-06-12 03:00:00,3892,L51071,L,302.2,311.1,1418,47.0,61,0,No Failure,Night,0.8125176073403728,2.3551959988790396,0,3
2025-06-12 04:00:00,3893,M18752,M,302.3,311.1,1338,53.3,63,0,No Failure,Night,0.8709752284913177,2.425720450373765,0,3
2025-06-12 05:00:00,3894,L51073,L,302.3,311.2,1549,40.6,66,0,No Failure,Night,0.7713831615395181,0.8687905113079407,0,2
2025-06-12 06:00:00,3895,M18754,M,302.3,311.2,1432,42.7,68,0,No Failure,Night,0.8925985856172556,2.172926160335532,0,1
2025-06-12 07:00:00,3896,M18755,M,302.3,311.2,1546,40.0,71,0,No Failure,Night,0.9297886070418196,0.29832486195332186,0,1
2025-06-12 08:00:00,3897,M18756,M,302.2,311.2,1627,33.2,74,0,No Failure,Morning,0.6585745026411264,-1.0162459348495894,0,1
2025-06-12 09:00:00,3898,M18757,M,302.2,311.1,1640,32.8,77,0,No Failure,Morning,0.9331718862296912,0.0897155613784063,0,3
2025-06-12 10:00:00,3899,M18758,M,302.1,311.1,1423,36.8,80,0,No Failure,Morning,0.8161186127161228,2.5793008660447563,0,4
2025-06-12 11:00:00,3900,M18759,M,302.1,311.0,1711,28.7,83,0,No Failure,Morning,0.9378663636360898,-0.6410799236114736,0,3
2025-06-12 12:00:00,3901,M18760,M,302.1,311.1,1450,51.6,86,0,No Failure,Morning,0.7725206825364058,0.8495212819314945,0,4
2025-06-12 13:00:00,3902,H33315,H,302.2,311.1,1553,34.1,89,0,No Failure,Morning,0.751616194153214,0.8841438933402122,0,2
2025-06-12 14:00:00,3903,L51082,L,302.2,311.1,1630,34.6,94,0,No Failure,Morning,0.966024293006889,0.3370257560321882,0,5
2025-06-12 15:00:00,3904,H33317,H,302.2,311.1,1476,39.6,96,0,No Failure,Morning,0.7004677070193606,0.40647840016288495,0,4
2025-06-12 16:00:00,3905,H33318,H,302.2,311.1,1426,50.6,101,0,No Failure,Evening,0.9376849301144572,0.9222491342362027,0,1
2025-06-12 17:00:00,3906,M18765,M,302.2,311.2,1561,34.9,106,0,No Failure,Evening,0.7936082290037616,0.28783765806527273,0,3
2025-06-12 18:00:00,3907,L51086,L,302.3,311.2,1297,62.5,109,0,No Failure,Evening,0.8056381770205039,-0.5720584971679311,0,2
2025-06-12 19:00:00,3908,M18767,M,302.3,311.2,1842,23.9,111,0,No Failure,Evening,0.7233873125957936,1.065031942943456,0,1
2025-06-12 20:00:00,3909,L51088,L,302.3,311.2,1633,36.4,114,0,No Failure,Evening,0.8292168802476063,1.9233665824449724,0,2
2025-06-12 21:00:00,3910,H33323,H,302.3,311.3,1744,30.3,116,0,No Failure,Evening,0.7300844785104845,1.719572518653421,0,5
2025-06-12 22:00:00,3911,L51090,L,302.4,311.4,1831,26.9,121,0,No Failure,Evening,0.6157077656966609,0.040264532610188475,1,3
2025-06-12 23:00:00,3912,M18771,M,302.3,311.3,1339,50.8,123,0,No Failure,Evening,0.7087994421377424,-0.40122791537767577,1,3
2025-06-13 00:00:00,3913,L51092,L,302.4,311.4,1475,40.4,126,0,No Failure,Night,0.6025516173626363,0.5658121178452213,1,5
2025-06-13 01:00:00,3914,M18773,M,302.4,311.4,1675,29.6,128,0,No Failure,Night,0.9913419148227427,2.417791509795664,1,3
2025-06-13 02:00:00,3915,L51094,L,302.5,311.5,1493,35.1,131,0,No Failure,Night,0.986298883927899,1.4955980789595456,1,4
2025-06-13 03:00:00,3916,L51095,L,302.5,311.5,1700,29.5,133,0,No Failure,Night,0.7580621189889221,1.5539646767942337,1,2
2025-06-13 04:00:00,3917,L51096,L,302.6,311.6,1453,37.0,135,0,No Failure,Night,0.8913483417358583,1.7398569517854945,1,1
2025-06-13 05:00:00,3918,L51097,L,302.6,311.7,1542,34.1,137,0,No Failure,Night,0.73832243936417,1.2707665625185864,1,5
2025-06-13 06:00:00,3919,M18778,M,302.5,311.5,1358,52.7,139,0,No Failure,Night,0.8684372628343904,0.9706085476135786,1,4
2025-06-13 07:00:00,3920,H33333,H,302.5,311.5,1655,32.3,142,0,No Failure,Night,0.9221720172183916,1.512306896647968,1,1
2025-06-13 08:00:00,3921,L51100,L,302.6,311.5,1885,27.5,147,0,No Failure,Morning,0.9787024978768963,0.3038338957819803,1,1
2025-06-13 09:00:00,3922,L51101,L,302.7,311.5,1494,41.4,149,0,No Failure,Morning,0.7600849103398688,-0.5644630113663208,1,5
2025-06-13 10:00:00,3923,M18782,M,302.6,311.4,1757,29.5,151,0,No Failure,Morning,0.913319193182419,1.572996934624323,1,4
2025-06-13 11:00:00,3924,M18783,M,302.6,311.4,1718,31.2,154,0,No Failure,Morning,0.7063713802528475,2.0877381057492252,1,1
2025-06-13 12:00:00,3925,M18784,M,302.5,311.4,1636,35.0,157,0,No Failure,Morning,0.9961329215174594,-0.2682319393560314,1,1
2025-06-13 13:00:00,3926,L51105,L,302.6,311.6,1638,29.6,160,0,No Failure,Morning,0.6103078395057404,1.6719214824159003,1,4
2025-06-13 14:00:00,3927,L51106,L,302.6,311.5,1609,36.0,162,0,No Failure,Morning,0.8414115226004484,2.53076571338819,1,3
2025-06-13 15:00:00,3928,H33341,H,302.7,311.5,1556,35.0,164,0,No Failure,Morning,0.8638023926605308,0.847753798242879,1,1
2025-06-13 16:00:00,3929,L51108,L,302.6,311.5,1442,59.8,169,1,Power Failure,Evening,0.8752182228296514,0.03199781525825374,1,2
2025-06-13 17:00:00,3930,M18789,M,302.7,311.6,1501,38.8,171,0,No Failure,Evening,0.6481550315156356,0.9730186735267556,1,4
2025-06-13 18:00:00,3931,M18790,M,302.6,311.6,2041,19.2,174,0,No Failure,Evening,0.9754119133892521,0.29946603179929865,1,1
2025-06-13 19:00:00,3932,M18791,M,302.7,311.7,1784,25.1,177,0,No Failure,Evening,0.6724733116200331,0.23326989004359833,1,5
2025-06-13 20:00:00,3933,L51112,L,302.6,311.6,1953,22.4,180,0,No Failure,Evening,0.8491013612959364,1.2831840672715427,1,2
2025-06-13 21:00:00,3934,L51113,L,302.6,311.6,1576,34.7,182,0,No Failure,Evening,0.689070431649234,-0.7537294750298954,1,1
2025-06-13 22:00:00,3935,M18794,M,302.6,311.6,1518,39.0,184,0,No Failure,Evening,0.7228865668085084,-0.5939289224922272,1,2
2025-06-13 23:00:00,3936,M18795,M,302.6,311.6,1227,68.2,187,1,Overstrain Failure,Evening,0.8185834166912498,0.8692908803739428,1,2
2025-06-14 00:00:00,3937,L51116,L,302.5,311.5,1985,18.8,190,0,No Failure,Night,0.7668773674258306,0.8276914610875687,1,3
2025-06-14 01:00:00,3938,L51117,L,302.5,311.5,1802,26.4,192,0,No Failure,Night,0.6640902403906025,1.1935545770399356,1,2
2025-06-14 02:00:00,3939,L51118,L,302.5,311.5,1603,32.4,194,0,No Failure,Night,0.6683745609683392,2.7252253884833886,1,3
2025-06-14 03:00:00,3940,L51119,L,302.5,311.6,1400,54.0,196,0,No Failure,Night,0.7672579152651199,0.9545140360758211,1,4
2025-06-14 04:00:00,3941,L51120,L,302.3,311.5,1395,54.2,198,0,No Failure,Night,0.9029131913102003,1.4481721503347944,1,3
2025-06-14 05:00:00,3942,L51121,L,302.2,311.4,1987,19.9,200,0,No Failure,Night,0.9591858587391154,-0.12553293561463197,1,5
2025-06-14 06:00:00,3943,M18802,M,302.2,311.4,1398,47.2,202,0,No Failure,Night,0.6336510649037531,1.6179376635165372,1,1
2025-06-14 07:00:00,3944,L51123,L,302.3,311.4,1333,66.7,205,1,Power Failure,Night,0.7572415630237604,0.3236091348893222,1,4
2025-06-14 08:00:00,3945,L51124,L,302.2,311.2,1381,49.4,207,0,No Failure,Morning,0.6400982254891506,0.9214208325810932,1,4
2025-06-14 09:00:00,3946,L51125,L,302.2,311.3,1570,36.1,0,0,No Failure,Morning,0.6066369922530391,0.7411513749308383,0,5
2025-06-14 10:00:00,3947,M18806,M,302.2,311.3,1658,31.0,2,0,No Failure,Morning,0.8646874730575826,1.8829742349140308,0,3
2025-06-14 11:00:00,3948,H33361,H,302.2,311.3,1749,29.2,5,0,No Failure,Morning,0.8409797767866352,-0.4599765543749995,0,1
2025-06-14 12:00:00,3949,M18808,M,302.2,311.3,1510,37.1,10,0,No Failure,Morning,0.6652076455259545,-1.4332386346150394,0,3
2025-06-14 13:00:00,3950,L51129,L,302.3,311.5,1384,50.8,13,0,No Failure,Morning,0.6935251332372256,0.6365673029120755,0,2
2025-06-14 14:00:00,3951,L51130,L,302.3,311.4,1570,37.2,15,0,No Failure,Morning,0.6094831014578074,1.318531256905124,0,3
2025-06-14 15:00:00,3952,M18811,M,302.3,311.4,1571,32.7,17,0,No Failure,Morning,0.9339788822777615,1.0022693758075,0,4
2025-06-14 16:00:00,3953,L51132,L,302.3,311.4,1476,37.3,20,0,No Failure,Evening,0.9898762384194206,2.082204237413911,0,1
2025-06-14 17:00:00,3954,M18813,M,302.3,311.4,1484,39.5,22,0,No Failure,Evening,0.6541838147178763,1.2873726741796683,0,3
2025-06-14 18:00:00,3955,M18814,M,302.3,311.4,1909,23.2,25,0,No Failure,Evening,0.6925900855061192,0.28615166814014004,0,1
2025-06-14 19:00:00,3956,L51135,L,302.3,311.5,1448,49.6,28,0,No Failure,Evening,0.9473638095787736,-1.4754201541396803,0,1
2025-06-14 20:00:00,3957,M18816,M,302.3,311.4,1500,40.2,30,0,No Failure,Evening,0.9705855191824739,0.6126877658047817,0,2
2025-06-14 21:00:00,3958,L51137,L,302.2,311.4,1510,44.9,33,0,No Failure,Evening,0.7678509531227241,1.877959002257798,0,2
2025-06-14 22:00:00,3959,L51138,L,302.2,311.3,1378,55.5,35,0,No Failure,Evening,0.6202489889076296,0.4579522173328854,0,4
2025-06-14 23:00:00,3960,M18819,M,302.2,311.4,1538,37.4,37,0,No Failure,Evening,0.6157567334771278,0.8783202636777642,0,5
2025-06-15 00:00:00,3961,L51140,L,302.2,311.4,1390,48.1,40,0,No Failure,Night,0.8295799464276041,1.2713602543067086,0,1
2025-06-15 01:00:00,3962,M18821,M,302.2,311.4,1642,32.1,42,0,No Failure,Night,0.7571580435572716,-0.1652923742498159,0,5
2025-06-15 02:00:00,3963,L51142,L,302.4,311.5,1785,24.8,45,0,No Failure,Night,0.6114609710310618,1.4732358966388173,0,4
2025-06-15 03:00:00,3964,H33377,H,302.3,311.5,1526,38.2,47,0,No Failure,Night,0.8333009569250227,2.4871217900017055,0,1
2025-06-15 04:00:00,3965,M18824,M,302.3,311.6,1668,33.2,52,0,No Failure,Night,0.6045210146356089,0.6771866481065937,0,1
2025-06-15 05:00:00,3966,L51145,L,302.3,311.5,1507,37.5,55,0,No Failure,Night,0.9149487832597092,-0.27906442183230185,0,5
2025-06-15 06:00:00,3967,L51146,L,302.3,311.5,1530,37.8,57,0,No Failure,Night,0.7225731290813486,0.7833989729780263,0,3
2025-06-15 07:00:00,3968,M18827,M,302.3,311.4,1479,45.6,59,0,No Failure,Night,0.6161032012036928,-1.3743841086088686,0,2
2025-06-15 08:00:00,3969,M18828,M,302.3,311.4,1418,41.3,62,0,No Failure,Morning,0.8353408883932614,1.186903263976616,0,3
2025-06-15 09:00:00,3970,L51149,L,302.3,311.4,1504,38.7,65,0,No Failure,Morning,0.7590737657732218,1.3022743776485788,0,5
2025-06-15 10:00:00,3971,M18830,M,302.3,311.4,1345,47.6,67,0,No Failure,Morning,0.9895201653428598,2.525636293845562,0,2
2025-06-15 11:00:00,3972,H33385,H,302.2,311.4,1625,35.4,70,0,No Failure,Morning,0.8176794650014809,0.6560052074333749,0,3
2025-06-15 12:00:00,3973,L51152,L,302.3,311.4,1511,34.7,75,0,No Failure,Morning,0.7100956724148033,1.2584853381464702,0,2
2025-06-15 13:00:00,3974,L51153,L,302.3,311.4,1535,41.8,77,0,No Failure,Morning,0.8837755458535899,-0.011288102385901166,0,1
2025-06-15 14:00:00,3975,L51154,L,302.4,311.5,1505,37.9,79,0,No Failure,Morning,0.7085968010170846,0.4935728794749213,0,3
2025-06-15 15:00:00,3976,H33389,H,302.4,311.5,1540,43.7,81,0,No Failure,Morning,0.961697316563026,-0.675185436662198,0,2
2025-06-15 16:00:00,3977,H33390,H,302.3,311.4,1372,46.0,86,0,No Failure,Evening,0.7498887882029506,0.6552103787167644,0,2
2025-06-15 17:00:00,3978,M18837,M,302.2,311.3,1510,36.6,91,0,No Failure,Evening,0.8199474251104821,0.5446908464814351,0,2
2025-06-15 18:00:00,3979,L51158,L,302.2,311.3,1382,46.4,94,0,No Failure,Evening,0.6202292415296915,1.1491997660888957,0,3
2025-06-15 19:00:00,3980,L51159,L,302.3,311.3,1439,41.8,96,0,No Failure,Evening,0.7704484951808923,0.2264031196673607,0,4
2025-06-15 20:00:00,3981,M18840,M,302.2,311.3,1375,47.0,98,0,No Failure,Evening,0.9329454158643979,0.9333453509750919,0,3
2025-06-15 21:00:00,3982,M18841,M,302.2,311.3,1931,21.9,101,0,No Failure,Evening,0.9222595221453368,0.5166199443923343,0,5
2025-06-15 22:00:00,3983,L51162,L,302.2,311.3,1475,48.6,104,0,No Failure,Evening,0.6897274235414105,0.5185006117004858,0,3
2025-06-15 23:00:00,3984,L51163,L,302.2,311.3,1389,46.9,106,0,No Failure,Evening,0.6904316284042251,0.9303623259630301,0,2
2025-06-16 00:00:00,3985,L51164,L,302.3,311.3,1652,32.8,108,0,No Failure,Night,0.9269221248852947,0.8905229423170099,0,1
2025-06-16 01:00:00,3986,L51165,L,302.3,311.2,1386,50.3,110,0,No Failure,Night,0.9721593680677302,1.6111740390516385,0,3
2025-06-16 02:00:00,3987,M18846,M,302.2,311.3,1577,29.8,112,0,No Failure,Night,0.6381443685092014,0.7293569658701651,0,3
